,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
124,U001,200706844,WINC corp,2020-04-19 18:04:54.125000000,2020.0,1930732708.0,2020-04-01,2020-04-16,2020-04-01,NAA8,22644.53,67,,,,1,4,2020,16,4,2020,1,4,2020,19,3038,0-15
125,U001,100043975,JAVA co,2020-03-31 11:18:13.375000000,2020.0,1930586661.0,2020-03-02,2020-03-17,2020-03-02,NAA8,7212.0,67,,,,2,3,2020,17,3,2020,2,3,2020,19,2905,0-15
126,U001,200769623,WAL-MAR llc,2020-04-08 01:11:24.101562500,2020.0,1930692548.0,2020-03-25,2020-04-09,2020-03-25,NAH4,15797.23,67,,,,25,3,2020,9,4,2020,25,3,2020,32,2982,
127,U001,200762301,C&S WH in,2020-03-25 03:05:58.367187500,2020.0,1930630515.0,2020-03-11,2020-03-26,2020-03-11,NAC6,2018.45,67,,,,11,3,2020,26,3,2020,11,3,2020,24,438,
128,U001,200769623,WAL-MAR foundation,2020-03-18 18:27:20.277343750,2020.0,1930593446.0,2020-03-04,2020-03-19,2020-03-04,NAH4,14706.98,67,,,,4,3,2020,19,3,2020,4,3,2020,32,2980,
129,U001,200729290,KROGER ,2020-03-21 23:43:01.640625000,2020.0,1930599215.0,2020-03-04,2020-03-19,2020-03-04,NAA8,115494.14,67,,,,4,3,2020,19,3,2020,4,3,2020,19,1576,0-15
130,U001,200769623,WAL-MAR us,2020-05-09 19:37:40.328125000,2020.0,1930827122.0,2020-04-27,2020-05-12,2020-04-27,NAH4,1898.9,67,,,,27,4,2020,12,5,2020,27,4,2020,32,2985,
131,U001,200769623,WAL-MAR us,2020-04-17 06:38:53.406250000,2020.0,1930750644.0,2020-04-06,2020-04-21,2020-04-06,NAH4,37684.36,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2985,
132,U001,200705372,FR corporation,2020-03-28 09:58:43.890625000,2020.0,1930637990.0,2020-03-13,2020-03-28,2020-03-13,NAA8,19961.05,67,,,,13,3,2020,28,3,2020,13,3,2020,19,999,0-15
133,U001,200769623,WAL-MAR llc,2020-04-06 21:00:23.679687500,2020.0,1930675431.0,2020-03-22,2020-04-06,2020-03-22,NAH4,11826.09,67,,,,22,3,2020,6,4,2020,22,3,2020,32,2982,0-15
134,U001,200742791,QUI in,2020-03-23 21:25:24.390625000,2020.0,1930603823.0,2020-03-10,2020-03-25,2020-03-10,NAA8,24843.48,67,,,,10,3,2020,25,3,2020,10,3,2020,19,2232,
135,U001,200743996,STATER  corporation,2020-04-14 09:14:56.140625000,2020.0,1930718352.0,2020-03-30,2020-04-14,2020-03-30,NAA8,32224.05,67,,,,30,3,2020,14,4,2020,30,3,2020,19,2605,0-15
136,U001,200769623,WAL-MAR us,2020-05-01 11:49:09.125000000,2020.0,1930752522.0,2020-04-06,2020-04-21,2020-04-06,NAH4,9937.06,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2985,0-15
137,U001,200759878,SA corporation,2020-04-23 04:35:17.330078125,2020.0,1930752430.0,2020-04-08,2020-04-23,2020-04-08,NAH4,12417.47,67,,,,8,4,2020,23,4,2020,8,4,2020,32,2374,0-15
138,U001,200762301,C&S WH us,2020-03-30 15:19:04.625000000,2020.0,1930584581.0,2020-03-02,2020-03-17,2020-03-02,NAC6,4301.57,67,,,,2,3,2020,17,3,2020,2,3,2020,24,442,0-15
139,U001,200769623,WAL-MAR ,2020-05-25 06:42:28.203125000,2020.0,1930885637.0,2020-05-12,2020-05-27,2020-05-12,NAH4,22549.83,67,,,,12,5,2020,27,5,2020,12,5,2020,32,2975,
140,U001,100043936,PAPA JO foundation,2020-03-18 19:18:05.765625000,2020.0,1930627707.0,2020-03-10,2020-03-20,2020-03-10,NA10,18145.19,67,,,,10,3,2020,20,3,2020,10,3,2020,9,2046,
141,U001,200744019,TARG co,2020-04-21 03:12:31.601562500,2020.0,1930748869.0,2020-04-05,2020-04-20,2020-04-05,NAA8,97776.0,67,,,,5,4,2020,20,4,2020,5,4,2020,19,2772,0-15
142,U001,200794332,COST ,2020-04-15 12:52:33.062500000,2020.0,1930720706.0,2020-04-02,2020-04-17,2020-04-02,NAAX,31599.18,67,,,,2,4,2020,17,4,2020,2,4,2020,21,613,
143,U001,200740393,LABAT ,2020-03-17 09:44:14.726562500,2020.0,1930585380.0,2020-03-03,2020-03-18,2020-03-03,NAA8,52645.42,67,,,,3,3,2020,18,3,2020,3,3,2020,19,2905,
144,U001,200769623,WAL-MAR systems,2020-04-03 03:57:47.179687500,2020.0,1930671465.0,2020-03-20,2020-04-04,2020-03-20,NAH4,21113.92,67,,,,20,3,2020,4,4,2020,20,3,2020,32,2983,
145,U001,200762301,C&S WH co,2020-03-12 15:34:10.164062500,2020.0,1930577119.0,2020-02-27,2020-03-13,2020-02-27,NAC6,137768.6,67,,,,27,2,2020,13,3,2020,27,2,2020,24,434,
146,U001,200759878,SA in,2020-04-19 07:51:49.347656250,2020.0,1930748365.0,2020-04-05,2020-04-20,2020-04-05,NAH4,13548.66,67,,,,5,4,2020,20,4,2020,5,4,2020,32,2376,
147,U001,200759878,SA corporation,2020-05-10 12:27:01.195312500,2020.0,1930825574.0,2020-04-27,2020-05-12,2020-04-27,NAH4,35898.48,67,,,,27,4,2020,12,5,2020,27,4,2020,32,2374,
148,U001,200704858,WAKE llc,2020-03-28 05:08:21.546875000,2020.0,1930655118.0,2020-03-16,2020-03-31,2020-03-16,NAA8,109248.63,67,,,,16,3,2020,31,3,2020,16,3,2020,19,2953,
149,U001,200762301,C&S WH foundation,2020-04-02 04:02:20.609375000,2020.0,1930654407.0,2020-03-16,2020-03-31,2020-03-16,NAC6,7465.1,67,,,,16,3,2020,31,3,2020,16,3,2020,24,437,0-15
150,U001,200803720,DEC corporation,2020-05-16 12:56:47.000000000,2020.0,1930872721.0,2020-05-07,2020-05-11,2020-05-01,NAM2,4729.18,67,,,,7,5,2020,11,5,2020,1,5,2020,34,714,0-15
151,U001,200078795,H T H llc,2020-05-25 14:04:47.093750000,2020.0,1930861108.0,2020-05-05,2020-05-20,2020-05-05,NAA8,1412.26,67,,,,5,5,2020,20,5,2020,5,5,2020,19,1202,0-15
152,U001,200519201,KROGE llc,2020-04-12 08:43:47.400390625,2020.0,1930709582.0,2020-03-28,2020-04-12,2020-03-28,NAA8,15477.22,67,,,,28,3,2020,12,4,2020,28,3,2020,19,1572,0-15
153,U001,200744019,TARG corp,2020-04-21 11:50:38.570312500,2020.0,1930753198.0,2020-04-07,2020-04-22,2020-04-07,NAA8,19195.56,67,,,,7,4,2020,22,4,2020,7,4,2020,19,2773,
154,U001,200786288,FAMILY in,2020-04-21 22:54:35.070312500,2020.0,1930759958.0,2020-04-08,2020-04-23,2020-04-08,NAC6,66230.48,67,,,,8,4,2020,23,4,2020,8,4,2020,24,902,
155,U001,200418007,AM systems,2020-05-04 04:28:44.750000000,2020.0,1930732102.0,2020-04-02,2020-04-17,2020-04-02,NAA8,47393.05,67,,,,2,4,2020,17,4,2020,2,4,2020,19,93,16-30
156,U001,200466603,SMITH'S systems,2020-04-02 02:22:48.902343750,2020.0,1930664246.0,2020-03-18,2020-04-02,2020-03-18,NAA8,142732.08,67,,,,18,3,2020,2,4,2020,18,3,2020,19,2524,0-15
157,CA02,140106408,WAL-M associates,2020-04-02 07:24:22.812500000,2020.0,2960622798.0,2020-03-23,2020-04-02,2020-03-23,CA10,5791.48,67,,,,23,3,2020,2,4,2020,23,3,2020,5,2965,0-15
158,U001,200762301,C&S WH in,2020-06-22 13:57:24.625000000,2020.0,1930721389.0,2020-04-01,2020-06-05,2020-04-01,NAGD,7943.13,67,,,,1,4,2020,5,6,2020,1,4,2020,31,438,16-30
159,U001,200761734,H E BUT associates,2020-03-23 21:38:20.406250000,2020.0,1930632938.0,2020-03-10,2020-03-25,2020-03-10,NAA8,91756.55,67,,,,10,3,2020,25,3,2020,10,3,2020,19,1183,
160,U001,200769623,WAL-MAR foundation,2020-03-21 15:46:44.351562500,2020.0,1930611981.0,2020-03-08,2020-03-23,2020-03-08,NAH4,24282.42,67,,,,8,3,2020,23,3,2020,8,3,2020,32,2980,
161,U001,200769623,WAL-MAR llc,2020-05-06 07:27:06.656250000,2020.0,1930793187.0,2020-04-18,2020-05-03,2020-04-18,NAH4,10903.6,67,,,,18,4,2020,3,5,2020,18,4,2020,32,2982,0-15
162,U001,200769623,WAL-MAR us,2020-04-04 11:45:50.593750000,2020.0,1930692727.0,2020-03-24,2020-04-08,2020-03-24,NAH4,51516.27,67,,,,24,3,2020,8,4,2020,24,3,2020,32,2985,
163,U001,200744019,TARG us,2020-05-11 14:30:28.968750000,2020.0,1930813045.0,2020-04-21,2020-05-06,2020-04-21,NAA8,5887.21,67,,,,21,4,2020,6,5,2020,21,4,2020,19,2780,0-15
164,U001,200726979,BJ'S  systems,2020-03-26 01:13:07.312500000,2020.0,1930643416.0,2020-03-12,2020-03-27,2020-03-12,NAA8,14149.02,67,,,,12,3,2020,27,3,2020,12,3,2020,19,320,
165,U001,200706844,WINC co,2020-04-21 09:03:04.750000000,2020.0,1930760026.0,2020-03-31,2020-04-15,2020-03-31,NAA8,38905.5,67,,,,31,3,2020,15,4,2020,31,3,2020,19,3037,0-15
166,U001,200418007,AM us,2020-05-19 15:53:03.421875000,2020.0,1930650673.0,2020-03-14,2020-05-18,2020-03-14,NAGD,1011.24,67,,,,14,3,2020,18,5,2020,14,3,2020,31,95,0-15
167,U001,200799367,MCL in,2020-04-14 03:05:29.656250000,2020.0,1930720975.0,2020-03-31,2020-04-15,2020-03-31,NAA8,124605.44,67,,,,31,3,2020,15,4,2020,31,3,2020,19,1816,
168,U001,200772595,SAFEW corporation,2020-04-07 06:33:46.609375000,2020.0,1930705040.0,2020-03-25,2020-04-09,2020-03-25,NAA8,32039.34,67,,,,25,3,2020,9,4,2020,25,3,2020,19,2387,
169,U001,200759878,SA llc,2020-04-08 21:04:49.328125000,2020.0,1930700242.0,2020-03-27,2020-04-11,2020-03-27,NAH4,50054.82,67,,,,27,3,2020,11,4,2020,27,3,2020,32,2377,
170,U001,2013,KRAFT F in,2020-03-02 13:02:58.687500000,2020.0,1930570370.0,2020-02-28,2020-02-28,2020-02-28,NAX2,37209.64,67,,,,28,2,2020,28,2,2020,28,2,2020,66,1530,0-15
171,U001,200726979,BJ'S  in,2020-03-23 20:47:11.100585938,2020.0,1930629390.0,2020-03-09,2020-03-24,2020-03-09,NAA8,467.72,67,,,,9,3,2020,24,3,2020,9,3,2020,19,318,
172,U001,200526831,PERISH associates,2020-04-03 02:43:41.488281250,2020.0,1930666168.0,2020-03-19,2020-04-03,2020-03-19,NAA8,134095.09,67,,,,19,3,2020,3,4,2020,19,3,2020,19,2106,0-15
173,U001,200769623,WAL-MAR llc,2020-05-27 00:48:24.562500000,2020.0,1930845835.0,2020-05-02,2020-05-17,2020-05-02,NAH4,292.94,67,,,,2,5,2020,17,5,2020,2,5,2020,32,2982,0-15
174,U001,100031704,DELHAIZE corp,2020-05-07 09:13:50.375000000,2020.0,1930844129.0,2020-04-30,2020-05-15,2020-04-30,NAA8,92271.69,67,,,,30,4,2020,15,5,2020,30,4,2020,19,737,
175,U001,200769623,WAL-MAR in,2020-04-04 03:27:49.437500000,2020.0,1930662779.0,2020-03-18,2020-04-02,2020-03-18,NAH4,35023.47,67,,,,18,3,2020,2,4,2020,18,3,2020,32,2981,0-15
176,U001,200020431,DEC systems,2020-03-25 20:31:54.250000000,2020.0,1930599834.0,2020-03-04,2020-03-24,2020-03-01,NAM4,4551.58,67,,,,4,3,2020,24,3,2020,1,3,2020,36,718,0-15
177,U001,200726979,BJ'S  ,2020-04-29 20:39:07.375000000,2020.0,1930730591.0,2020-04-01,2020-04-16,2020-04-01,NAA8,261.84,67,,,,1,4,2020,16,4,2020,1,4,2020,19,312,0-15
178,U001,200769623,WAL-MAR foundation,2020-03-27 23:57:49.703125000,2020.0,1930652678.0,2020-03-15,2020-03-30,2020-03-15,NAH4,33837.66,67,,,,15,3,2020,30,3,2020,15,3,2020,32,2980,
179,U001,200729942,SA ,2020-05-03 04:31:37.468750000,2020.0,1930798198.0,2020-04-17,2020-05-02,2020-04-17,NAA8,11696.53,67,,,,17,4,2020,2,5,2020,17,4,2020,19,2370,0-15
180,U001,200705742,DOT systems,2020-05-08 15:39:34.039062500,2020.0,1930810367.0,2020-04-23,2020-05-08,2020-04-23,NAA8,8115.04,67,,,,23,4,2020,8,5,2020,23,4,2020,19,833,0-15
181,U001,200777735,NASH  co,2020-04-03 23:41:11.062500000,2020.0,1930670844.0,2020-03-18,2020-04-02,2020-03-18,NAA8,152067.79,67,,,,18,3,2020,2,4,2020,18,3,2020,19,1950,0-15
182,U001,200020431,DEC us,2020-03-25 12:47:55.453125000,2020.0,1930617742.0,2020-03-07,2020-03-24,2020-03-01,NAM4,3117.84,67,,,,7,3,2020,24,3,2020,1,3,2020,36,720,0-15
183,U001,200769623,WAL-MAR corp,2020-05-03 12:37:59.250000000,2020.0,1930748572.0,2020-04-06,2020-04-21,2020-04-06,NAH4,1898.2,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2978,0-15
184,U001,200759878,SA systems,2020-03-28 09:22:42.765625000,2020.0,1930655535.0,2020-03-16,2020-03-31,2020-03-16,NAH4,17060.17,67,,,,16,3,2020,31,3,2020,16,3,2020,32,2378,
185,U001,100004536,BAS ,2020-04-27 08:27:54.750000000,2020.0,1930765834.0,2020-04-14,2020-04-29,2020-04-14,NAA8,3745.49,67,,,,14,4,2020,29,4,2020,14,4,2020,19,237,
186,U001,200769623,WAL-MAR corporation,2020-05-25 12:49:20.859375000,2020.0,1930882579.0,2020-05-11,2020-05-26,2020-05-11,NAH4,9163.34,67,,,,11,5,2020,26,5,2020,11,5,2020,32,2979,
187,CA02,140104409,LOB in,2020-04-03 13:10:00.750000000,2020.0,2960624271.0,2020-03-26,2020-04-07,2020-03-28,CA10,166894.25,67,,,,26,3,2020,7,4,2020,28,3,2020,5,1662,
188,U001,200744019,TARG co,2020-03-28 16:09:42.046875000,2020.0,1930652649.0,2020-03-16,2020-03-31,2020-03-16,NAA8,1183.45,67,,,,16,3,2020,31,3,2020,16,3,2020,19,2772,
189,U001,200769623,WAL-MAR systems,2020-05-05 15:52:39.640625000,2020.0,1930803693.0,2020-04-23,2020-05-08,2020-04-23,NAH4,53859.97,67,,,,23,4,2020,8,5,2020,23,4,2020,32,2983,
190,CA02,140104423,METRO  corp,2020-04-09 01:59:53.796875000,2020.0,2960624752.0,2020-04-01,2020-04-11,2020-04-01,CA10,32025.36,67,,,,1,4,2020,11,4,2020,1,4,2020,5,1872,
191,U001,200707822,PUBLI foundation,2020-05-03 16:05:29.539062500,2020.0,1930801025.0,2020-04-18,2020-05-03,2020-04-18,NAA8,61394.52,67,,,,18,4,2020,3,5,2020,18,4,2020,19,2206,0-15
192,U001,200782669,SYGMA systems,2020-03-23 09:33:37.757812500,2020.0,1930617473.0,2020-03-09,2020-03-24,2020-03-09,NAA8,23298.58,67,,,,9,3,2020,24,3,2020,9,3,2020,19,2686,
193,U001,200705742,DOT corporation,2020-04-19 03:40:59.609375000,2020.0,1930660872.0,2020-03-17,2020-04-20,2020-03-17,NAAW,4041.99,67,,,,17,3,2020,20,4,2020,17,3,2020,20,829,
194,U001,200769623,WAL-MAR corp,2020-04-05 13:05:38.128906250,2020.0,1930676006.0,2020-03-21,2020-04-05,2020-03-21,NAH4,14666.28,67,,,,21,3,2020,5,4,2020,21,3,2020,32,2978,0-15
195,U001,200780383,MEIJ foundation,2020-05-19 23:46:58.226562500,2020.0,1930860645.0,2020-05-06,2020-05-21,2020-05-06,NAA8,108570.13,67,,,,6,5,2020,21,5,2020,6,5,2020,19,1850,
196,U001,100031704,DELHAIZE trust,2020-06-19 03:18:34.265625000,2020.0,1930796146.0,2020-04-17,2020-06-21,2020-04-17,NAGD,16196.66,67,,,,17,4,2020,21,6,2020,17,4,2020,31,743,
197,U001,200561861,CO llc,2020-04-25 21:09:21.468750000,2020.0,1930774237.0,2020-04-10,2020-04-25,2020-04-10,NAA8,23448.25,67,,,,10,4,2020,25,4,2020,10,4,2020,19,542,0-15
198,U001,200761734,H E BUT systems,2020-04-17 04:30:35.500000000,2020.0,1930701257.0,2020-03-26,2020-04-10,2020-03-26,NAA8,83095.78,67,,,,26,3,2020,10,4,2020,26,3,2020,19,1190,0-15
199,U001,200769623,WAL-MAR co,2020-05-02 04:42:33.750000000,2020.0,1930724889.0,2020-04-01,2020-04-16,2020-04-01,NAH4,5801.67,67,,,,1,4,2020,16,4,2020,1,4,2020,32,2977,16-30
200,U001,200769623,WAL-MAR us,2020-04-08 20:54:54.343750000,2020.0,1930677295.0,2020-03-22,2020-04-06,2020-03-22,NAH4,11515.66,67,,,,22,3,2020,6,4,2020,22,3,2020,32,2985,0-15
201,U001,200900909,SYSCO in,2020-03-22 20:09:21.476562500,2020.0,1930623159.0,2020-03-09,2020-03-24,2020-03-09,NAA8,42647.01,67,,,,9,3,2020,24,3,2020,9,3,2020,19,2745,
202,U001,200726979,BJ'S  corporation,2020-04-04 14:28:52.656250000,2020.0,1930665005.0,2020-03-18,2020-04-02,2020-03-18,NAA8,810.96,67,,,,18,3,2020,2,4,2020,18,3,2020,19,316,0-15
203,U001,200769623,WAL-MAR systems,2020-04-11 11:04:57.828125000,2020.0,1930719358.0,2020-03-30,2020-04-14,2020-03-30,NAH4,24504.26,67,,,,30,3,2020,14,4,2020,30,3,2020,32,2983,
204,U001,200353024,DECA corporation,2020-05-24 11:54:48.929687500,2020.0,1930875691.0,2020-05-08,2020-05-24,2020-05-01,NAM4,889.08,67,,,,8,5,2020,24,5,2020,1,5,2020,36,725,0-15
205,U001,200762950,HAR trust,2020-04-06 11:56:12.625000000,2020.0,1930671888.0,2020-03-21,2020-04-05,2020-03-21,NAA8,173239.52,67,,,,21,3,2020,5,4,2020,21,3,2020,19,1225,0-15
206,U001,200561861,CO us,2020-04-30 01:00:35.613281250,2020.0,1930764482.0,2020-04-15,2020-04-30,2020-04-15,NAA8,30316.62,67,,,,15,4,2020,30,4,2020,15,4,2020,19,545,0-15
207,U001,200744019,TARG in,2020-03-28 03:03:17.706054688,2020.0,1930647824.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17408.37,67,,,,13,3,2020,28,3,2020,13,3,2020,19,2776,0-15
208,U001,200418007,AM foundation,2020-03-26 22:09:26.234375000,2020.0,1930630519.0,2020-03-13,2020-03-28,2020-03-13,NAA8,840.67,67,,,,13,3,2020,28,3,2020,13,3,2020,19,90,
209,U001,200762301,C&S WH trust,2020-05-06 01:55:53.500000000,2020.0,1930805217.0,2020-04-22,2020-05-07,2020-04-22,NAC6,56261.98,67,,,,22,4,2020,7,5,2020,22,4,2020,24,441,
210,U001,200772670,ASSOCIAT in,2020-04-14 08:30:42.246093750,2020.0,1930723923.0,2020-03-31,2020-04-15,2020-03-31,NAU5,1655.46,67,,,,31,3,2020,15,4,2020,31,3,2020,47,182,
211,U001,200769623,WAL-MAR trust,2020-04-05 02:11:31.735351562,2020.0,1930683228.0,2020-03-21,2020-04-05,2020-03-21,NAH4,41629.12,67,,,,21,3,2020,5,4,2020,21,3,2020,32,2984,0-15
212,U001,200744019,TARG corporation,2020-04-14 17:02:22.484375000,2020.0,1930730322.0,2020-04-01,2020-04-16,2020-04-01,NAA8,54651.53,67,,,,1,4,2020,16,4,2020,1,4,2020,19,2774,
213,U001,100047382,PETER  corporation,2020-03-26 23:54:02.226562500,2020.0,1930637647.0,2020-03-13,2020-03-28,2020-03-13,NAA8,17733.56,67,,,,13,3,2020,28,3,2020,13,3,2020,19,2905,
214,U001,2002,KRFT FDS associates,2020-04-16 11:46:14.933593750,2020.0,1930637979.0,2020-03-13,2020-04-17,2020-03-13,NAG2,10648.32,67,,,,13,3,2020,17,4,2020,13,3,2020,30,1544,
215,U001,200706844,WINC llc,2020-05-15 03:00:49.011718750,2020.0,1930842076.0,2020-04-30,2020-05-15,2020-04-30,NAA8,38169.79,67,,,,30,4,2020,15,5,2020,30,4,2020,19,3042,0-15
216,U001,200762301,C&S WH ,2020-04-18 20:23:11.901367188,2020.0,1930747271.0,2020-04-04,2020-04-19,2020-04-04,NAC6,3939.0,67,,,,4,4,2020,19,4,2020,4,4,2020,24,432,
217,U001,102,KRAFT  associates,2020-04-19 20:47:45.109375000,2020.0,1930662684.0,2020-03-18,2020-04-22,2020-03-18,NAG2,29972.7,67,,,,18,3,2020,22,4,2020,18,3,2020,30,1514,
218,U001,200769623,WAL-MAR in,2020-04-18 11:35:59.296875000,2020.0,1930751769.0,2020-04-06,2020-04-21,2020-04-06,NAH4,56076.31,67,,,,6,4,2020,21,4,2020,6,4,2020,32,2981,
219,U001,200980828,BEN E associates,2020-05-17 21:52:22.390625000,2020.0,1930838209.0,2020-04-29,2020-05-19,2020-04-29,NAD1,17770.01,67,,,,29,4,2020,19,5,2020,29,4,2020,26,284,
220,U001,200744019,TARG ,2020-04-19 16:33:21.421875000,2020.0,1930751781.0,2020-04-06,2020-04-21,2020-04-06,NAA8,58607.34,67,,,,6,4,2020,21,4,2020,6,4,2020,19,2770,
221,U001,200769623,WAL-MAR corp,2020-04-05 10:55:07.515625000,2020.0,1930688185.0,2020-03-24,2020-04-08,2020-03-24,NAH4,16674.74,67,,,,24,3,2020,8,4,2020,24,3,2020,32,2978,
222,U001,200769623,WAL-MAR co,2020-05-13 23:54:10.796875000,2020.0,1930843169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,32553.0,67,,,,1,5,2020,16,5,2020,1,5,2020,32,2977,
223,CA02,140106408,WAL-M us,2020-04-16 21:51:55.843750000,2020.0,2960624581.0,2020-04-07,2020-04-18,2020-04-08,CA10,58841.8,67,,,,7,4,2020,18,4,2020,8,4,2020,5,2974,
224,U001,200769623,WAL-MAR corp,2020-05-24 03:24:50.640625000,2020.0,1930885491.0,2020-05-12,2020-05-27,2020-05-12,NAH4,52621.77,67,,,,12,5,2020,27,5,2020,12,5,2020,32,2978,
225,U001,200936373,SUPE corporation,2020-05-06 12:21:07.187500000,2020.0,1930809945.0,2020-04-23,2020-05-08,2020-04-23,NAA8,88919.61,67,,,,23,4,2020,8,5,2020,23,4,2020,19,2643,
226,CA02,140104285,BUY- corp,2020-05-01 11:50:17.875000000,2020.0,2960624684.0,2020-03-29,2020-04-17,2020-04-07,CA10,72782.85,67,,,,29,3,2020,17,4,2020,7,4,2020,5,396,0-15
227,U001,200152991,JET associates,2020-05-13 22:42:36.414062500,2020.0,1930841854.0,2020-04-30,2020-05-15,2020-04-30,NAA8,1677.91,67,,,,30,4,2020,15,5,2020,30,4,2020,19,1397,
228,U001,200769623,WAL-MAR systems,2020-05-06 02:49:25.546875000,2020.0,1930819119.0,2020-04-23,2020-05-08,2020-04-23,NAH4,41628.67,67,,,,23,4,2020,8,5,2020,23,4,2020,32,2983,
229,U001,200762301,C&S WH co,2020-05-03 03:55:54.500000000,2020.0,1930745999.0,2020-04-03,2020-04-18,2020-04-03,NAC6,6832.47,67,,,,3,4,2020,18,4,2020,3,4,2020,24,434,16-30
230,U001,200148860,DOLLA llc,2020-03-24 21:50:38.515625000,2020.0,1930637644.0,2020-03-11,2020-03-26,2020-03-11,NAA8,16764.17,67,,,,11,3,2020,26,3,2020,11,3,2020,19,803,
231,U001,2013,KRAFT F associates,2020-03-21 16:05:48.984375000,2020.0,1930681744.0,2020-03-22,2020-03-22,2020-03-22,NAX2,15259.08,67,,,,22,3,2020,22,3,2020,22,3,2020,66,1525,
232,U001,200752302,KROGER co,2020-04-16 04:42:30.992187500,2020.0,1930733766.0,2020-04-02,2020-04-17,2020-04-02,NAA8,120098.69,67,,,,2,4,2020,17,4,2020,2,4,2020,19,1578,
233,U001,200797984,PIGGLY corporation,2020-03-17 10:01:22.351562500,2020.0,1930585699.0,2020-03-03,2020-03-18,2020-03-03,NAA8,89737.26,67,,,,3,3,2020,18,3,2020,3,3,2020,19,2905,
234,U001,200744019,TARG co,2020-05-06 04:46:24.228515625,2020.0,1930800326.0,2020-04-21,2020-05-06,2020-04-21,NAA8,16874.59,67,,,,21,4,2020,6,5,2020,21,4,2020,19,2772,0-15
235,U001,200726979,BJ'S  co,2020-05-02 16:02:39.390625000,2020.0,1930783750.0,2020-04-15,2020-04-30,2020-04-15,NAA8,86.77,67,,,,15,4,2020,30,4,2020,15,4,2020,19,314,0-15
236,U001,100031704,DELHAIZE corp,2020-04-19 02:29:39.757812500,2020.0,1930744311.0,2020-04-05,2020-04-20,2020-04-05,NAA8,20757.8,67,,,,5,4,2020,20,4,2020,5,4,2020,19,737,
237,U001,200743123,KROGER corp,2020-03-26 09:14:04.785156250,2020.0,1930639867.0,2020-03-12,2020-03-27,2020-03-12,NAA8,145240.7,67,,,,12,3,2020,27,3,2020,12,3,2020,19,1579,
238,U001,200729290,KROGER trust,2020-04-19 13:36:56.351562500,2020.0,1930763883.0,2020-04-04,2020-04-19,2020-04-04,NAA8,42613.0,67,,,,4,4,2020,19,4,2020,4,4,2020,19,1585,0-15
239,U001,200762301,C&S WH systems,2020-04-13 11:13:36.546875000,2020.0,1930718141.0,2020-03-30,2020-04-14,2020-03-30,NAC6,9987.73,67,,,,30,3,2020,14,4,2020,30,3,2020,24,440,
240,U001,200769623,WAL-MAR llc,2020-04-09 20:03:54.488281250,2020.0,1930706309.0,2020-03-26,2020-04-10,2020-03-26,NAH4,10921.35,67,,,,26,3,2020,10,4,2020,26,3,2020,32,2982,
241,U001,200769623,WAL-MAR co,2020-05-22 00:00:20.203125000,2020.0,1930883498.0,2020-05-10,2020-05-25,2020-05-10,NAH4,60886.44,67,,,,10,5,2020,25,5,2020,10,5,2020,32,2977,
242,U001,200762301,C&S WH foundation,2020-04-05 12:23:39.039062500,2020.0,1930674261.0,2020-03-20,2020-04-04,2020-03-20,NAC6,546.63,67,,,,20,3,2020,4,4,2020,20,3,2020,24,437,0-15
243,U001,200705742,DOT us,2020-04-08 15:26:54.765625000,2020.0,1930612079.0,2020-03-06,2020-04-07,2020-03-06,NA32,37970.55,67,,,,6,3,2020,7,4,2020,6,3,2020,12,835,0-15
244,U001,200353024,DECA corporation,2020-03-24 14:45:09.449218750,2020.0,1930607001.0,2020-03-05,2020-03-24,2020-03-01,NAM4,853.29,67,,,,5,3,2020,24,3,2020,1,3,2020,36,725,0-15
245,U001,200744019,TARG us,2020-05-15 02:45:50.206054688,2020.0,1930843065.0,2020-04-30,2020-05-15,2020-04-30,NAA8,43184.27,67,,,,30,4,2020,15,5,2020,30,4,2020,19,2780,0-15
246,U001,200769623,WAL-MAR associates,2020-03-14 00:46:18.203125000,2020.0,1930582850.0,2020-03-01,2020-03-16,2020-03-01,NAH4,32011.03,67,,,,1,3,2020,16,3,2020,1,3,2020,32,2976,
247,U001,200705742,DOT in,2020-05-03 20:03:35.562500000,2020.0,1930821659.0,2020-04-23,2020-05-08,2020-04-23,NAA8,303.62,67,,,,23,4,2020,8,5,2020,23,4,2020,19,831,
248,U001,200466603,SMITH'S corp,2020-05-07 23:43:42.625000000,2020.0,1930804830.0,2020-04-21,2020-05-06,2020-04-21,NAA8,42993.7,67,,,,21,4,2020,6,5,2020,21,4,2020,19,2519,0-15
249,U001,200704045,RA corp,2020-03-17 01:23:28.203125000,2020.0,1930592854.0,2020-03-03,2020-03-18,2020-03-03,NAA8,16817.42,67,,,,3,3,2020,18,3,2020,3,3,2020,19,2241,
